,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field.tree.canopy.symptoms,field.optional...did.the.tree.have.heat.damage,field.percent.canopy.affected....,field.dieback.percent,field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.,field.percent.of.trees..of.same.species..within.sight.that.are.unhealthy,field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.,field.optional...what..other.factors..were.observed.,field.optional...tree.size,field.optional...site.type,field.optional...site.location.description,field.optional...site.area.disturbance.level,field.optional...site.hydrology,field.optional...access.to.water,field.optional...slope.position,field.optional...were.there.any.other.unhealthy.plant.species.on.the.site.,field.optional...timing.of.symptoms.estimate,field.optional...estimated.time.spent.to.make.this.observation....of.minutes.,field.optional...can.we.follow.up.with.you.,field.notes,binary.tree.canopy.symptoms,reclassified.tree.canopy.symptoms,period-all-dist,period-all-nfeat-id,period-all-nfeat-period,period-eph-dist,period-eph-nfeat-id,period-eph-nfeat-period,period-int-dist,period-int-nfeat-id,period-int-nfeat-period,period-min-eph-dist,period-min-eph-nfeat-id,period-min-eph-nfeat-period,period-min-int-dist,period-min-int-nfeat-id,period-min-int-nfeat-period,period-per-dist,period-per-nfeat-id,period-per-nfeat-period,period-unk-dist,period-unk-nfeat-id,period-unk-nfeat-period
940,89498281,2021-08-01 09:27:38,2021-08-01,2021-08-01 16:27:38 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-08-01 16:30:01 UTC,2022-08-21 03:27:52 UTC,research,,https://www.inaturalist.org/observations/89498281,https://static.inaturalist.org/photos/147802852/medium.jpeg,NA,,Healthy,1,0,false,2,"Lummi Island, WA 98262, USA",48.6596986212,-122.6144459099,61,,NA,NA,61,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,No selection,Other,Forest edge,"None - natural forest, far from development",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,9.647043692856313,line:{D7261C75-2B73-4EBC-B645-3B64811F8434},Perennial,31807.384619758323,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,4328.43955071108,line:165170632,Intermittent,9.647043692856313,line:{D7261C75-2B73-4EBC-B645-3B64811F8434},Perennial,9.647043692856313,line:{D7261C75-2B73-4EBC-B645-3B64811F8434},Perennial,9.647043692856313,line:{D7261C75-2B73-4EBC-B645-3B64811F8434},Perennial,38132.53619922797,line:F7312408-F92F-49AC-8486-E485300DC88B,Unknown
941,89530686,2021-08-01 12:30:36,2021-08-01,2021-08-01 19:30:36 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-08-01 19:37:17 UTC,2022-08-21 03:26:40 UTC,research,,https://www.inaturalist.org/observations/89530686,https://static.inaturalist.org/photos/147867455/medium.jpeg,NA,,"Healthy, heat stress",1,0,false,2,"Lummi Island, WA 98262, USA",48.717294867,-122.6831486821,6,,NA,NA,6,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,No selection,Rural,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,41.487974883264755,line:{0803082B-F2C0-463E-86BA-BDF3A32623EC},Perennial,25298.496457881323,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,2327.51659813635,line:165170782,Intermittent,41.487974883264755,line:{0803082B-F2C0-463E-86BA-BDF3A32623EC},Perennial,41.487974883264755,line:{0803082B-F2C0-463E-86BA-BDF3A32623EC},Perennial,41.487974883264755,line:{0803082B-F2C0-463E-86BA-BDF3A32623EC},Perennial,31674.83142158003,line:D8703879-F3CF-467C-B6F5-26C6D7D2C264,Unknown
942,89582744,Sun Aug 01 2021 15:38:25 GMT-0700 (PDT),2021-08-01,2021-08-01 22:38:25 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-08-02 01:37:18 UTC,2021-12-10 21:56:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89582744,https://inaturalist-open-data.s3.amazonaws.com/photos/147949082/medium.jpg,NA,,,1,0,false,3,"Forest Service Road 5600, North Bend, WA, US",47.517005,-121.6084533333,10,,NA,NA,10,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Not Sure,1-29% of the canopy is unhealthy,NA,2-3,60,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Unhealthy,Thinning Canopy,101.18605247827358,polygon:{51D3408F-D705-478C-AD2E-7E5EA09B9DB6},Perennial,18525.604872095508,line:{487A1900-8039-48E5-86F0-72AEA4B91940},Ephemeral,266.859725903953,line:163855682,Intermittent,101.18605247827358,polygon:{51D3408F-D705-478C-AD2E-7E5EA09B9DB6},Perennial,101.18605247827358,polygon:{51D3408F-D705-478C-AD2E-7E5EA09B9DB6},Perennial,101.18605247827358,polygon:{51D3408F-D705-478C-AD2E-7E5EA09B9DB6},Perennial,16078.686793371564,line:32e0d257-dcde-407c-83ef-ae8acf82eb17,Unknown
944,89669701,2021-08-02 10:58:02,2021-08-02,2021-08-02 17:58:02 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-08-02 18:05:57 UTC,2023-01-06 05:38:54 UTC,casual,,https://www.inaturalist.org/observations/89669701,https://static.inaturalist.org/photos/148103508/medium.jpeg,NA,,"Healthy planted row, some lower thinning due to black berry competition",1,0,true,2,"Bellingham, WA 98226, USA",48.7895337421,-122.4365658313,6,,NA,NA,6,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,133.23795686700933,line:{05C70077-8DF5-40F1-AE5B-928B8CC90136},Perennial,23672.43309826871,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,149.70738388584775,line:152290924,Intermittent,133.23795686700933,line:{05C70077-8DF5-40F1-AE5B-928B8CC90136},Perennial,133.23795686700933,line:{05C70077-8DF5-40F1-AE5B-928B8CC90136},Perennial,133.23795686700933,line:{05C70077-8DF5-40F1-AE5B-928B8CC90136},Perennial,23758.03402600614,line:{E48C1DAC-9807-47D0-9A1D-5374B314B940},Unknown
945,89675069,Sun Aug 01 2021 20:24:55 GMT-0700 (PDT),2021-08-01,2021-08-02 03:24:55 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-08-02 18:41:23 UTC,2021-12-10 21:56:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89675069,https://inaturalist-open-data.s3.amazonaws.com/photos/148111830/medium.jpg,NA,,Dead and declining. Curiously a few mixed in that look pretty good. ,1,0,false,3,"Gas Works Park, Seattle, WA, US",47.6459833333,-122.3352283333,21,,NA,NA,21,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Multiple Symptoms (please list in Notes),Yes (please include photo),60-99% of the canopy is unhealthy,NA,More than 10,80,"Yes (please elaborate in Notes, add Picture if possible)",No selection,Medium (can wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,No selection,Yes (please identify other species in notes),No selection,,No Selection,Marginal habitat for WRC.  Trampled soil and trees very exposed ; planted in a line.,Unhealthy,Other,484.7258121150096,line:148887949,Intermittent,72573.82746071361,line:{78F2C030-2230-4B7E-ADCA-D9DACDF13079},Ephemeral,484.7258121150096,line:148887949,Intermittent,484.7258121150096,line:148887949,Intermittent,484.7258121150096,line:148887949,Intermittent,3491.397658958512,line:166407627,Perennial,27519.48038496911,line:165399070,Unknown
946,89675673,Sun Aug 01 2021 19:38:25 GMT-0700 (PDT),2021-08-01,2021-08-02 02:38:25 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2021-08-02 18:45:19 UTC,2021-12-10 21:56:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89675673,https://inaturalist-open-data.s3.amazonaws.com/photos/148112991/medium.jpg,NA,,,1,0,false,3,"Broadway, Seattle, WA, US",47.6334416667,-122.3157366667,5,,NA,NA,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,0,Not sure,Mechanical damage or fire scars,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,No selection,No,No selection,,No Selection,"Cemetery, one of the trees has damage from a large branch that broke off. Very exposed but thriving",Healthy,Healthy,294.839213039242,line:148888107,Intermittent,70664.38201736643,line:{78F2C030-2230-4B7E-ADCA-D9DACDF13079},Ephemeral,294.839213039242,line:148888107,Intermittent,294.839213039242,line:148888107,Intermittent,294.839213039242,line:148888107,Intermittent,3483.030769987639,line:166407627,Perennial,25943.28358776551,line:165399070,Unknown
950,89861240,2021-07-24,2021-07-24,,Pacific Time (US & Canada),4639627,zhanranshi,,2021-08-04 02:18:20 UTC,2021-08-04 02:18:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/89861240,https://inaturalist-open-data.s3.amazonaws.com/photos/148438858/medium.jpeg,NA,,,0,0,false,NA,"Greater Vancouver, CA-BC, CA",49.11346,-122.75949,43,,NA,NA,43,,open,false,,,,Greater Vancouver,,Canada,British Columbia,Greater Vancouver,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,0,0,No,No selection,Large (too big to wrap arms around trunk),Suburban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,Area is flat (e.g. field),Not sure,No selection,,No Selection,,Healthy,Healthy,131.3166594768147,line:ADF50CE6-32A6-4E3C-8758-1F408F08BD43,Unknown,20121.437374569174,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,1170.6609832796491,polygon:D8F088E1-F8B4-4AD2-ABDF-4C39C2EB587B,Intermittent,1170.6609832796491,polygon:D8F088E1-F8B4-4AD2-ABDF-4C39C2EB587B,Intermittent,1170.6609832796491,polygon:D8F088E1-F8B4-4AD2-ABDF-4C39C2EB587B,Intermittent,7392.9881550607015,line:17E1AAE1-FCA1-4208-B4BA-2D3686CBAE4D,Perennial,131.3166594768147,line:ADF50CE6-32A6-4E3C-8758-1F408F08BD43,Unknown
952,89909893,Tue Aug 03 2021 13:08:36 GMT-0700 (PDT),2021-08-03,2021-08-03 20:08:36 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2021-08-04 14:50:24 UTC,2023-01-06 05:34:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89909893,https://inaturalist-open-data.s3.amazonaws.com/photos/148525463/medium.jpg,NA,,,1,0,false,3,"Cap Sante Park, Anacortes, WA, US",48.5147866667,-122.60247,21,,NA,NA,21,,open,false,,,,Skagit,Washington,United States,Washington,Skagit,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),No,1-29% of the canopy is unhealthy,NA,1,50,Not sure,No selection,Medium (can wrap arms around trunk),Urban,Inside a forest canopy,"Medium (moderately used trails, etc)",Upland or well drained,,Lower slope,No selection,This is the first time I have seen this tree,60,No Selection,,Unhealthy,Dead Top,48.80319814795689,line:{F7255BA2-ECD5-45F4-9FAA-0367ED2A8686},Perennial,47932.85753435384,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,1183.446661067978,line:{77640C7A-399B-4D60-9705-13D42215C119},Intermittent,48.80319814795689,line:{F7255BA2-ECD5-45F4-9FAA-0367ED2A8686},Perennial,48.80319814795689,line:{F7255BA2-ECD5-45F4-9FAA-0367ED2A8686},Perennial,48.80319814795689,line:{F7255BA2-ECD5-45F4-9FAA-0367ED2A8686},Perennial,30081.73705276728,line:{619B6D66-73E6-45FE-B230-38F1500420B4},Unknown
953,89912304,2021-08-04 08:09:11,2021-08-04,2021-08-04 15:09:11 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-08-04 15:12:04 UTC,2023-01-06 05:34:17 UTC,research,,https://www.inaturalist.org/observations/89912304,https://static.inaturalist.org/photos/148529203/medium.jpeg,NA,,Healthy,1,0,false,2,"Samish Hill, Bellingham, WA, USA",48.7350466734,-122.4536612257,5,,NA,NA,5,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,367.3207983518648,line:165170124,Intermittent,27689.233513309522,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,367.3207983518648,line:165170124,Intermittent,367.3207983518648,line:165170124,Intermittent,367.3207983518648,line:165170124,Intermittent,553.2883906880008,line:165170233,Perennial,29752.261599268302,line:{F01A3FE7-71B1-413D-A9E4-B1880AF11A12},Unknown
954,89920460,2021-08-04 09:18:30,2021-08-04,2021-08-04 16:18:30 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-08-04 16:21:09 UTC,2023-01-06 05:34:14 UTC,research,,https://www.inaturalist.org/observations/89920460,https://static.inaturalist.org/photos/148542843/medium.jpeg,NA,,"Healthy cluster, odd shape of front tree due to power line pruning.",1,0,false,2,"Fairhaven, Bellingham, WA 98225, USA",48.7181201827,-122.5039429218,9,,NA,NA,9,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,No selection,Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,66.19927221011456,line:152291462,Perennial,27583.534871040596,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,2047.4383152061364,line:{FDD2BD5D-4AF0-4DD5-A1F8-F5BBB9BF551C},Intermittent,66.19927221011456,line:152291462,Perennial,66.19927221011456,line:152291462,Perennial,66.19927221011456,line:152291462,Perennial,31594.077174005877,line:{B730F640-38DE-4E12-A0EA-1B5DE32713C7},Unknown
955,90068303,2021-08-05 13:02:51,2021-08-05,2021-08-05 20:02:51 UTC,Pacific Time (US & Canada),3359967,shaunadoll,Shauna Doll,2021-08-05 20:05:50 UTC,2021-09-07 16:08:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90068303,https://inaturalist-open-data.s3.amazonaws.com/photos/148806946/medium.jpeg,NA,,,1,0,false,2,"Pender Island, BC V0N 2M1, Canada",48.8170175,-123.30232657,11,,NA,NA,11,,open,false,,,,Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Not Sure,30-59% of the canopy is unhealthy,NA,7-10,100,No,No selection,Medium (can wrap arms around trunk),Rural,Roadside,"Medium (moderately used trails, etc)",Upland or well drained,,Middle of a slope,No,This is the first time I have seen this tree,,Yes,,Unhealthy,Thinning Canopy,28.921768995916754,line:{12FFF55C-B1B8-430C-B5A0-AADEA749CEBE},Perennial,49103.599992944146,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,39662.91049245436,line:152290669,Intermittent,28.921768995916754,line:{12FFF55C-B1B8-430C-B5A0-AADEA749CEBE},Perennial,28.921768995916754,line:{12FFF55C-B1B8-430C-B5A0-AADEA749CEBE},Perennial,28.921768995916754,line:{12FFF55C-B1B8-430C-B5A0-AADEA749CEBE},Perennial,180.8725780806067,line:{6D50A96E-2431-40BB-8C43-F8F0A3D4AB0A},Unknown
956,90069436,2021-08-05 13:11:14,2021-08-05,2021-08-05 20:11:14 UTC,Pacific Time (US & Canada),3359967,shaunadoll,Shauna Doll,2021-08-05 20:14:37 UTC,2021-09-07 16:07:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90069436,https://inaturalist-open-data.s3.amazonaws.com/photos/148808632/medium.jpeg,NA,,Evidence of CMT,1,0,false,2,"Pender Island, BC V0N 2M1, Canada",48.8186790775,-123.3037541807,9,,NA,NA,9,,open,false,gps,gps,,Capital,,Canada,British Columbia,Capital,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Not Sure,30-59% of the canopy is unhealthy,NA,2-3,50,No,Other (please describe in Notes),Large (too big to wrap arms around trunk),Rural,Inside a forest canopy,"Low - fairly natural, not much development",Upland or well drained,,Middle of a slope,No,This is the first time I have seen this tree,,Yes,evidence of CMT,Unhealthy,Thinning Canopy,49.25160498605943,line:{12FFF55C-B1B8-430C-B5A0-AADEA749CEBE},Perennial,49149.92932853177,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,39697.1874562951,line:152290669,Intermittent,49.25160498605943,line:{12FFF55C-B1B8-430C-B5A0-AADEA749CEBE},Perennial,49.25160498605943,line:{12FFF55C-B1B8-430C-B5A0-AADEA749CEBE},Perennial,49.25160498605943,line:{12FFF55C-B1B8-430C-B5A0-AADEA749CEBE},Perennial,379.36711468933805,line:{6D50A96E-2431-40BB-8C43-F8F0A3D4AB0A},Unknown
957,90079880,2021-08-05 14:53:45,2021-08-05,2021-08-05 21:53:45 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-08-05 21:58:16 UTC,2023-01-06 05:30:37 UTC,research,,https://www.inaturalist.org/observations/90079880,https://static.inaturalist.org/photos/148828051/medium.jpeg,NA,,Dead top and thinning,1,0,false,2,"Deming, WA 98244, USA",48.8156051127,-122.2028595954,64,,NA,NA,64,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Old Dead Top (needles already gone),No selection,30-59% of the canopy is unhealthy,NA,1,0,Not sure,No selection,No selection,Rural,Urban yard or open park grounds,"Medium (moderately used trails, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Unhealthy,Dead Top,180.38460461714135,polygon:{717ea927-2577-49f1-9c56-b45e55afb110},Perennial,36285.46862802171,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,415.6169912238521,line:165961821,Intermittent,180.38460461714135,polygon:{717ea927-2577-49f1-9c56-b45e55afb110},Perennial,180.38460461714135,polygon:{717ea927-2577-49f1-9c56-b45e55afb110},Perennial,180.38460461714135,polygon:{717ea927-2577-49f1-9c56-b45e55afb110},Perennial,20783.970004722916,line:81214FA4-4B7B-4BA4-93FF-EEF0F445185A,Unknown
958,90081456,2021-08-05 15:04:18,2021-08-05,2021-08-05 22:04:18 UTC,Pacific Time (US & Canada),3194356,dominicmoceri,Dominic Moceri,2021-08-05 22:13:03 UTC,2023-01-06 05:30:35 UTC,research,,https://www.inaturalist.org/observations/90081456,https://static.inaturalist.org/photos/148831059/medium.jpeg,NA,,Healthy,1,0,false,2,"Deming, WA 98244, USA",48.785754632,-122.1790955588,9,,NA,NA,9,,open,false,gps,gps,,Whatcom,Washington,United States,Washington,Whatcom,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,No selection,Rural,Urban yard or open park grounds,"Medium (moderately used trails, etc)",No Selection,,No selection,No selection,No selection,,No Selection,,Healthy,Healthy,25.846337494818886,line:128830017,Intermittent,39271.659475221175,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,25.846337494818886,line:128830017,Intermittent,25.846337494818886,line:128830017,Intermittent,25.846337494818886,line:128830017,Intermittent,163.86948902646552,line:128830019,Perennial,24122.24143325264,line:81214FA4-4B7B-4BA4-93FF-EEF0F445185A,Unknown
960,90091101,Thu Aug 05 2021 14:13:44 GMT-0700 (PDT),2021-08-05,2021-08-05 21:13:44 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2021-08-05 23:49:30 UTC,2023-01-06 05:30:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90091101,https://inaturalist-open-data.s3.amazonaws.com/photos/148848046/medium.jpg,NA,,,1,0,false,3,"Hope Island, La Conner, WA, US",48.3997916667,-122.5709533333,10,,NA,NA,10,,open,false,,,,Skagit,Washington,United States,Washington,Skagit,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",NA,0,0,Not sure,No selection,Large (too big to wrap arms around trunk),Rural,Inside a forest canopy,"None - natural forest, far from development",Upland or well drained,,Middle of a slope,No,No selection,120,No Selection,,Healthy,Healthy,58.58050671996424,line:165170855,Perennial,60884.12853597978,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,1405.6174722203684,line:166407399,Intermittent,58.58050671996424,line:165170855,Perennial,58.58050671996424,line:165170855,Perennial,58.58050671996424,line:165170855,Perennial,28179.36063853398,line:129071194,Unknown
961,90092376,Thu Aug 05 2021 14:16:16 GMT-0700 (PDT),2021-08-05,2021-08-05 21:16:16 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2021-08-06 00:03:50 UTC,2023-01-06 05:30:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90092376,https://inaturalist-open-data.s3.amazonaws.com/photos/148850329/medium.jpg,NA,,,1,0,false,3,"Hope Island, La Conner, WA, US",48.3987383333,-122.5707633333,19,,NA,NA,19,,open,false,,,,Skagit,Washington,United States,Washington,Skagit,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),No,1-29% of the canopy is unhealthy,NA,0,5,Not sure,No selection,Large (too big to wrap arms around trunk),Rural,Inside a forest canopy,"None - natural forest, far from development",Upland or well drained,,Middle of a slope,No,No selection,120,No Selection,,Unhealthy,Dead Top,176.06169693148976,line:165170855,Perennial,61002.08020916542,line:{668CE561-B736-4FA4-A7FC-991ABCC4D2DB},Ephemeral,1371.2489621916009,line:166407399,Intermittent,176.06169693148976,line:165170855,Perennial,176.06169693148976,line:165170855,Perennial,176.06169693148976,line:165170855,Perennial,28080.74456824998,line:129071194,Unknown
